The graph dataset locates at /work/03924/xuehaiq/maverick2/jingji/gnn_datasets/ogbn-arxiv
The number of GCN layers: 3
The number of hidden units: 128
The number of training epoches: 1000
Learning rate: 0.010000
Initialized node c227-104.maverick2.tacc.utexas.edu
Building the CSR structure...
        It takes 0.070 seconds.
Building the CSC structure...
        It takes 0.062 seconds.
Building the Feature Vector...
        It takes 0.075 seconds.
Building the Label Vector...
        It takes 0.031 seconds.
Number of classes: 40
Number of feature dimensions: 128
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 40
    Number of vertices: 169343
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 90:        Loss 1.01326, Accuracy 0.663
    Epoch 91:        Loss 1.01140, Accuracy 0.664
    Epoch 92:        Loss 1.00966, Accuracy 0.665
    Epoch 93:        Loss 1.00792, Accuracy 0.665
    Epoch 94:        Loss 1.00633, Accuracy 0.666
    Epoch 95:        Loss 1.00500, Accuracy 0.666
    Epoch 96:        Loss 1.00392, Accuracy 0.667
    Epoch 97:        Loss 1.00274, Accuracy 0.667
    Epoch 98:        Loss 1.00209, Accuracy 0.667
    Epoch 99:        Loss 1.00120, Accuracy 0.668
    Epoch 100:        Loss 1.00005, Accuracy 0.668
    Epoch 101:        Loss 0.99728, Accuracy 0.669
    Epoch 102:        Loss 0.99477, Accuracy 0.670
    Epoch 103:        Loss 0.99270, Accuracy 0.671
    Epoch 104:        Loss 0.99164, Accuracy 0.672
    Epoch 105:        Loss 0.99127, Accuracy 0.671
    Epoch 106:        Loss 0.99032, Accuracy 0.672
    Epoch 107:        Loss 0.98854, Accuracy 0.672
    Epoch 108:        Loss 0.98611, Accuracy 0.674
    Epoch 109:        Loss 0.98435, Accuracy 0.674
    Epoch 110:        Loss 0.98331, Accuracy 0.674
    Epoch 111:        Loss 0.98239, Accuracy 0.675
    Epoch 112:        Loss 0.98145, Accuracy 0.675
    Epoch 113:        Loss 0.97984, Accuracy 0.676
    Epoch 114:        Loss 0.97801, Accuracy 0.677
    Epoch 115:        Loss 0.97643, Accuracy 0.677
    Epoch 116:        Loss 0.97539, Accuracy 0.677
    Epoch 117:        Loss 0.97447, Accuracy 0.678
    Epoch 118:        Loss 0.97330, Accuracy 0.678
    Epoch 119:        Loss 0.97203, Accuracy 0.678
    Epoch 120:        Loss 0.97050, Accuracy 0.679
    Epoch 121:        Loss 0.96902, Accuracy 0.679
    Epoch 122:        Loss 0.96779, Accuracy 0.680
    Epoch 123:        Loss 0.96675, Accuracy 0.680
    Epoch 124:        Loss 0.96573, Accuracy 0.680
    Epoch 125:        Loss 0.96461, Accuracy 0.681
    Epoch 126:        Loss 0.96348, Accuracy 0.681
    Epoch 127:        Loss 0.96220, Accuracy 0.682
    Epoch 128:        Loss 0.96089, Accuracy 0.682
    Epoch 129:        Loss 0.95964, Accuracy 0.683
    Epoch 130:        Loss 0.95847, Accuracy 0.683
    Epoch 131:        Loss 0.95733, Accuracy 0.683
    Epoch 132:        Loss 0.95627, Accuracy 0.683
    Epoch 133:        Loss 0.95526, Accuracy 0.684
    Epoch 134:        Loss 0.95425, Accuracy 0.684
    Epoch 135:        Loss 0.95330, Accuracy 0.684
    Epoch 136:        Loss 0.95236, Accuracy 0.685
    Epoch 137:        Loss 0.95152, Accuracy 0.685
    Epoch 138:        Loss 0.95064, Accuracy 0.686
    Epoch 139:        Loss 0.94997, Accuracy 0.685
    Epoch 140:        Loss 0.94937, Accuracy 0.686
    Epoch 141:        Loss 0.94903, Accuracy 0.685
    Epoch 142:        Loss 0.94825, Accuracy 0.687
    Epoch 143:        Loss 0.94747, Accuracy 0.686
    Epoch 144:        Loss 0.94561, Accuracy 0.688
    Epoch 145:        Loss 0.94370, Accuracy 0.687
    Epoch 146:        Loss 0.94209, Accuracy 0.689
    Epoch 147:        Loss 0.94118, Accuracy 0.689
    Epoch 148:        Loss 0.94078, Accuracy 0.688
    Epoch 149:        Loss 0.94036, Accuracy 0.690
    Epoch 150:        Loss 0.93959, Accuracy 0.689
    Epoch 151:        Loss 0.93827, Accuracy 0.690
    Epoch 152:        Loss 0.93690, Accuracy 0.690
    Epoch 153:        Loss 0.93585, Accuracy 0.690
    Epoch 154:        Loss 0.93526, Accuracy 0.691
    Epoch 155:        Loss 0.93481, Accuracy 0.690
    Epoch 156:        Loss 0.93415, Accuracy 0.692
    Epoch 157:        Loss 0.93319, Accuracy 0.691
    Epoch 158:        Loss 0.93205, Accuracy 0.692
    Epoch 159:        Loss 0.93100, Accuracy 0.692
    Epoch 160:        Loss 0.93024, Accuracy 0.692
    Epoch 161:        Loss 0.92967, Accuracy 0.693
    Epoch 162:        Loss 0.92909, Accuracy 0.692
    Epoch 163:        Loss 0.92836, Accuracy 0.694
    Epoch 164:        Loss 0.92749, Accuracy 0.693
    Epoch 165:        Loss 0.92657, Accuracy 0.694
    Epoch 166:        Loss 0.92576, Accuracy 0.694
    Epoch 167:        Loss 0.92509, Accuracy 0.694
    Epoch 168:        Loss 0.92449, Accuracy 0.695
    Epoch 169:        Loss 0.92388, Accuracy 0.694
    Epoch 170:        Loss 0.92319, Accuracy 0.695
    Epoch 171:        Loss 0.92245, Accuracy 0.695
    Epoch 172:        Loss 0.92169, Accuracy 0.696
    Epoch 173:        Loss 0.92099, Accuracy 0.696
    Epoch 174:        Loss 0.92037, Accuracy 0.696
    Epoch 175:        Loss 0.91978, Accuracy 0.696
    Epoch 176:        Loss 0.91920, Accuracy 0.696
    Epoch 177:        Loss 0.91859, Accuracy 0.697
    Epoch 178:        Loss 0.91795, Accuracy 0.697
    Epoch 179:        Loss 0.91730, Accuracy 0.697
    Epoch 180:        Loss 0.91666, Accuracy 0.697
    Epoch 181:        Loss 0.91604, Accuracy 0.697
    Epoch 182:        Loss 0.91546, Accuracy 0.698
    Epoch 183:        Loss 0.91490, Accuracy 0.698
    Epoch 184:        Loss 0.91435, Accuracy 0.698
    Epoch 185:        Loss 0.91380, Accuracy 0.698
    Epoch 186:        Loss 0.91325, Accuracy 0.698
    Epoch 187:        Loss 0.91270, Accuracy 0.699
    Epoch 188:        Loss 0.91215, Accuracy 0.699
    Epoch 189:        Loss 0.91159, Accuracy 0.699
    Epoch 190:        Loss 0.91104, Accuracy 0.699
    Epoch 191:        Loss 0.91049, Accuracy 0.699
    Epoch 192:        Loss 0.90995, Accuracy 0.700
    Epoch 193:        Loss 0.90942, Accuracy 0.700
    Epoch 194:        Loss 0.90890, Accuracy 0.700
    Epoch 195:        Loss 0.90838, Accuracy 0.700
    Epoch 196:        Loss 0.90787, Accuracy 0.700
    Epoch 197:        Loss 0.90736, Accuracy 0.700
    Epoch 198:        Loss 0.90686, Accuracy 0.701
    Epoch 199:        Loss 0.90637, Accuracy 0.701
    Epoch 200:        Loss 0.90588, Accuracy 0.701
    Epoch 201:        Loss 0.90540, Accuracy 0.701
    Epoch 202:        Loss 0.90492, Accuracy 0.701
    Epoch 203:        Loss 0.90446, Accuracy 0.701
    Epoch 204:        Loss 0.90400, Accuracy 0.702
    Epoch 205:        Loss 0.90358, Accuracy 0.702
    Epoch 206:        Loss 0.90318, Accuracy 0.702
    Epoch 207:        Loss 0.90288, Accuracy 0.702
    Epoch 208:        Loss 0.90279, Accuracy 0.702
    Epoch 209:        Loss 0.90321, Accuracy 0.702
    Epoch 210:        Loss 0.90433, Accuracy 0.702
    Epoch 211:        Loss 0.90718, Accuracy 0.700
    Epoch 212:        Loss 0.90843, Accuracy 0.700
    Epoch 213:        Loss 0.90865, Accuracy 0.699
    Epoch 214:        Loss 0.90232, Accuracy 0.702
    Epoch 215:        Loss 0.89919, Accuracy 0.703
    Epoch 216:        Loss 0.90127, Accuracy 0.702
    Epoch 217:        Loss 0.90268, Accuracy 0.702
    Epoch 218:        Loss 0.90055, Accuracy 0.702
    Epoch 219:        Loss 0.89759, Accuracy 0.704
    Epoch 220:        Loss 0.89868, Accuracy 0.704
    Epoch 221:        Loss 0.89998, Accuracy 0.703
    Epoch 222:        Loss 0.89743, Accuracy 0.704
    Epoch 223:        Loss 0.89608, Accuracy 0.704
    Epoch 224:        Loss 0.89728, Accuracy 0.704
    Epoch 225:        Loss 0.89684, Accuracy 0.704
    Epoch 226:        Loss 0.89504, Accuracy 0.704
    Epoch 227:        Loss 0.89485, Accuracy 0.704
    Epoch 228:        Loss 0.89546, Accuracy 0.705
    Epoch 229:        Loss 0.89453, Accuracy 0.705
    Epoch 230:        Loss 0.89337, Accuracy 0.705
    Epoch 231:        Loss 0.89360, Accuracy 0.705
    Epoch 232:        Loss 0.89359, Accuracy 0.705
    Epoch 233:        Loss 0.89248, Accuracy 0.705
    Epoch 234:        Loss 0.89202, Accuracy 0.705
    Epoch 235:        Loss 0.89221, Accuracy 0.705
    Epoch 236:        Loss 0.89165, Accuracy 0.706
    Epoch 237:        Loss 0.89085, Accuracy 0.706
    Epoch 238:        Loss 0.89073, Accuracy 0.706
    Epoch 239:        Loss 0.89061, Accuracy 0.706
    Epoch 240:        Loss 0.88994, Accuracy 0.706
    Epoch 241:        Loss 0.88948, Accuracy 0.706
    Epoch 242:        Loss 0.88940, Accuracy 0.706
    Epoch 243:        Loss 0.88902, Accuracy 0.706
    Epoch 244:        Loss 0.88843, Accuracy 0.707
    Epoch 245:        Loss 0.88818, Accuracy 0.707
    Epoch 246:        Loss 0.88799, Accuracy 0.707
    Epoch 247:        Loss 0.88751, Accuracy 0.707
    Epoch 248:        Loss 0.88708, Accuracy 0.707
    Epoch 249:        Loss 0.88687, Accuracy 0.707
    Epoch 250:        Loss 0.88654, Accuracy 0.707
    Epoch 251:        Loss 0.88610, Accuracy 0.707
    Epoch 252:        Loss 0.88580, Accuracy 0.707
    Epoch 253:        Loss 0.88554, Accuracy 0.708
    Epoch 254:        Loss 0.88517, Accuracy 0.708
    Epoch 255:        Loss 0.88480, Accuracy 0.708
    Epoch 256:        Loss 0.88453, Accuracy 0.708
    Epoch 257:        Loss 0.88423, Accuracy 0.708
    Epoch 258:        Loss 0.88385, Accuracy 0.708
    Epoch 259:        Loss 0.88354, Accuracy 0.708
    Epoch 260:        Loss 0.88327, Accuracy 0.708
    Epoch 261:        Loss 0.88293, Accuracy 0.708
    Epoch 262:        Loss 0.88259, Accuracy 0.708
    Epoch 263:        Loss 0.88230, Accuracy 0.709
    Epoch 264:        Loss 0.88200, Accuracy 0.709
    Epoch 265:        Loss 0.88167, Accuracy 0.709
    Epoch 266:        Loss 0.88135, Accuracy 0.709
    Epoch 267:        Loss 0.88106, Accuracy 0.709
    Epoch 268:        Loss 0.88076, Accuracy 0.709
    Epoch 269:        Loss 0.88043, Accuracy 0.709
    Epoch 270:        Loss 0.88013, Accuracy 0.709
    Epoch 271:        Loss 0.87983, Accuracy 0.709
    Epoch 272:        Loss 0.87953, Accuracy 0.710
    Epoch 273:        Loss 0.87922, Accuracy 0.710
    Epoch 274:        Loss 0.87892, Accuracy 0.710
    Epoch 275:        Loss 0.87862, Accuracy 0.710
    Epoch 276:        Loss 0.87833, Accuracy 0.710
    Epoch 277:        Loss 0.87802, Accuracy 0.710
    Epoch 278:        Loss 0.87772, Accuracy 0.710
    Epoch 279:        Loss 0.87743, Accuracy 0.710
    Epoch 280:        Loss 0.87714, Accuracy 0.711
    Epoch 281:        Loss 0.87684, Accuracy 0.711
    Epoch 282:        Loss 0.87654, Accuracy 0.711
    Epoch 283:        Loss 0.87625, Accuracy 0.711
    Epoch 284:        Loss 0.87596, Accuracy 0.711
    Epoch 285:        Loss 0.87567, Accuracy 0.711
    Epoch 286:        Loss 0.87537, Accuracy 0.711
    Epoch 287:        Loss 0.87508, Accuracy 0.711
    Epoch 288:        Loss 0.87480, Accuracy 0.711
    Epoch 289:        Loss 0.87451, Accuracy 0.711
    Epoch 290:        Loss 0.87422, Accuracy 0.712
    Epoch 291:        Loss 0.87394, Accuracy 0.712
    Epoch 292:        Loss 0.87365, Accuracy 0.712
    Epoch 293:        Loss 0.87337, Accuracy 0.712
    Epoch 294:        Loss 0.87309, Accuracy 0.712
    Epoch 295:        Loss 0.87280, Accuracy 0.712
    Epoch 296:        Loss 0.87252, Accuracy 0.712
    Epoch 297:        Loss 0.87224, Accuracy 0.712
    Epoch 298:        Loss 0.87196, Accuracy 0.712
    Epoch 299:        Loss 0.87169, Accuracy 0.713
    Epoch 300:        Loss 0.87141, Accuracy 0.713
    Epoch 301:        Loss 0.87113, Accuracy 0.713
    Epoch 302:        Loss 0.87086, Accuracy 0.713
    Epoch 303:        Loss 0.87059, Accuracy 0.713
    Epoch 304:        Loss 0.87032, Accuracy 0.713
    Epoch 305:        Loss 0.87006, Accuracy 0.713
    Epoch 306:        Loss 0.86981, Accuracy 0.713
    Epoch 307:        Loss 0.86954, Accuracy 0.713
    Epoch 308:        Loss 0.86926, Accuracy 0.713
    Epoch 309:        Loss 0.86898, Accuracy 0.713
    Epoch 310:        Loss 0.86870, Accuracy 0.713
    Epoch 311:        Loss 0.86844, Accuracy 0.713
    Epoch 312:        Loss 0.86819, Accuracy 0.713
    Epoch 313:        Loss 0.86794, Accuracy 0.714
    Epoch 314:        Loss 0.86767, Accuracy 0.714
