The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_arxiv
The number of GCN layers: 3
The number of hidden units: 64
The number of training epoches: -1
Learning rate: 0.001000
Initialized node g003.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 0.066 seconds.
Building the CSC structure...
        It takes 0.038 seconds.
Building the Feature Vector...
        It takes 0.389 seconds.
Building the Label Vector...
        It takes 0.020 seconds.
Number of classes: 40
Number of feature dimensions: 128
train nodes 90941, valid nodes 29799, test nodes 48603
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 40
    Number of vertices: 169343
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 0:	Loss 3.68977	TrainAcc 0.0289	ValidAcc 0.0204	TestAcc 0.0176
    Epoch 1:	Loss 3.67604	TrainAcc 0.0286	ValidAcc 0.0211	TestAcc 0.0186
    Epoch 2:	Loss 3.65929	TrainAcc 0.0306	ValidAcc 0.0365	TestAcc 0.0473
    Epoch 3:	Loss 3.64066	TrainAcc 0.0669	ValidAcc 0.1323	TestAcc 0.1969
    Epoch 4:	Loss 3.61961	TrainAcc 0.1075	ValidAcc 0.1584	TestAcc 0.2249
    Epoch 5:	Loss 3.59653	TrainAcc 0.1831	ValidAcc 0.1848	TestAcc 0.2456
    Epoch 6:	Loss 3.57183	TrainAcc 0.2090	ValidAcc 0.1820	TestAcc 0.2313
    Epoch 7:	Loss 3.54510	TrainAcc 0.1849	ValidAcc 0.0953	TestAcc 0.0895
    Epoch 8:	Loss 3.51573	TrainAcc 0.1791	ValidAcc 0.0773	TestAcc 0.0601
    Epoch 9:	Loss 3.48368	TrainAcc 0.1791	ValidAcc 0.0764	TestAcc 0.0587
    Epoch 10:	Loss 3.44888	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 11:	Loss 3.41156	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 12:	Loss 3.37230	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 13:	Loss 3.33196	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 14:	Loss 3.29157	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 15:	Loss 3.25208	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 16:	Loss 3.21469	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 17:	Loss 3.18019	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 18:	Loss 3.14898	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 19:	Loss 3.12061	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 20:	Loss 3.09472	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 21:	Loss 3.07173	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 22:	Loss 3.05293	TrainAcc 0.1792	ValidAcc 0.0764	TestAcc 0.0587
    Epoch 23:	Loss 3.03908	TrainAcc 0.2272	ValidAcc 0.1940	TestAcc 0.1801
    Epoch 24:	Loss 3.02838	TrainAcc 0.2711	ValidAcc 0.2940	TestAcc 0.2662
    Epoch 25:	Loss 3.01741	TrainAcc 0.2774	ValidAcc 0.3003	TestAcc 0.2692
    Epoch 26:	Loss 3.00335	TrainAcc 0.2782	ValidAcc 0.3006	TestAcc 0.2692
    Epoch 27:	Loss 2.98590	TrainAcc 0.2758	ValidAcc 0.2995	TestAcc 0.2688
    Epoch 28:	Loss 2.96684	TrainAcc 0.2710	ValidAcc 0.2935	TestAcc 0.2659
    Epoch 29:	Loss 2.94828	TrainAcc 0.2631	ValidAcc 0.2801	TestAcc 0.2570
    Epoch 30:	Loss 2.93067	TrainAcc 0.2519	ValidAcc 0.2553	TestAcc 0.2357
    Epoch 31:	Loss 2.91365	TrainAcc 0.2420	ValidAcc 0.2259	TestAcc 0.2108
    Epoch 32:	Loss 2.89662	TrainAcc 0.2443	ValidAcc 0.2316	TestAcc 0.2154
    Epoch 33:	Loss 2.87944	TrainAcc 0.2558	ValidAcc 0.2591	TestAcc 0.2387
    Epoch 34:	Loss 2.86278	TrainAcc 0.2676	ValidAcc 0.2787	TestAcc 0.2571
    Epoch 35:	Loss 2.84681	TrainAcc 0.2777	ValidAcc 0.2952	TestAcc 0.2703
    Epoch 36:	Loss 2.83086	TrainAcc 0.2856	ValidAcc 0.3040	TestAcc 0.2780
    Epoch 37:	Loss 2.81422	TrainAcc 0.2895	ValidAcc 0.3091	TestAcc 0.2806
    Epoch 38:	Loss 2.79701	TrainAcc 0.2904	ValidAcc 0.3096	TestAcc 0.2811
    Epoch 39:	Loss 2.77980	TrainAcc 0.2901	ValidAcc 0.3092	TestAcc 0.2803
    Epoch 40:	Loss 2.76297	TrainAcc 0.2897	ValidAcc 0.3088	TestAcc 0.2797
    Epoch 41:	Loss 2.74642	TrainAcc 0.2909	ValidAcc 0.3099	TestAcc 0.2811
    Epoch 42:	Loss 2.72977	TrainAcc 0.2945	ValidAcc 0.3141	TestAcc 0.2852
    Epoch 43:	Loss 2.71287	TrainAcc 0.3008	ValidAcc 0.3203	TestAcc 0.2920
    Epoch 44:	Loss 2.69587	TrainAcc 0.3095	ValidAcc 0.3285	TestAcc 0.3021
