The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_products
The number of GCN layers: 2
The number of hidden units: 64
The number of training epoches: -1
Learning rate: 0.003000
Initialized node g003.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 1.946 seconds.
Building the CSC structure...
        It takes 1.855 seconds.
Building the Feature Vector...
        It takes 0.636 seconds.
Building the Label Vector...
        It takes 0.381 seconds.
Number of classes: 47
Number of feature dimensions: 100
train nodes 196615, valid nodes 39323, test nodes 2213091
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 47
    Number of vertices: 2449029
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 0:	Loss 4.00595	TrainAcc 0.0137	ValidAcc 0.0152	TestAcc 0.0174
    Epoch 1:	Loss 3.89631	TrainAcc 0.0275	ValidAcc 0.0270	TestAcc 0.0263
    Epoch 2:	Loss 3.75291	TrainAcc 0.0569	ValidAcc 0.0569	TestAcc 0.0465
    Epoch 3:	Loss 3.59114	TrainAcc 0.1388	ValidAcc 0.1297	TestAcc 0.0945
    Epoch 4:	Loss 3.41939	TrainAcc 0.2308	ValidAcc 0.2203	TestAcc 0.1568
    Epoch 5:	Loss 3.24310	TrainAcc 0.3506	ValidAcc 0.3373	TestAcc 0.2328
    Epoch 6:	Loss 3.06605	TrainAcc 0.4693	ValidAcc 0.4483	TestAcc 0.3095
    Epoch 7:	Loss 2.89086	TrainAcc 0.5659	ValidAcc 0.5383	TestAcc 0.3732
    Epoch 8:	Loss 2.71953	TrainAcc 0.6259	ValidAcc 0.5997	TestAcc 0.4216
    Epoch 9:	Loss 2.55379	TrainAcc 0.6599	ValidAcc 0.6386	TestAcc 0.4565
    Epoch 10:	Loss 2.39513	TrainAcc 0.6806	ValidAcc 0.6646	TestAcc 0.4817
    Epoch 11:	Loss 2.24474	TrainAcc 0.6955	ValidAcc 0.6820	TestAcc 0.5005
    Epoch 12:	Loss 2.10346	TrainAcc 0.7073	ValidAcc 0.6968	TestAcc 0.5156
    Epoch 13:	Loss 1.97182	TrainAcc 0.7177	ValidAcc 0.7079	TestAcc 0.5280
    Epoch 14:	Loss 1.85002	TrainAcc 0.7266	ValidAcc 0.7175	TestAcc 0.5389
    Epoch 15:	Loss 1.73807	TrainAcc 0.7353	ValidAcc 0.7272	TestAcc 0.5488
    Epoch 16:	Loss 1.63581	TrainAcc 0.7428	ValidAcc 0.7359	TestAcc 0.5578
    Epoch 17:	Loss 1.54301	TrainAcc 0.7498	ValidAcc 0.7427	TestAcc 0.5656
    Epoch 18:	Loss 1.45937	TrainAcc 0.7562	ValidAcc 0.7489	TestAcc 0.5722
    Epoch 19:	Loss 1.38450	TrainAcc 0.7616	ValidAcc 0.7537	TestAcc 0.5781
    Epoch 20:	Loss 1.31787	TrainAcc 0.7665	ValidAcc 0.7585	TestAcc 0.5836
    Epoch 21:	Loss 1.25883	TrainAcc 0.7712	ValidAcc 0.7633	TestAcc 0.5888
    Epoch 22:	Loss 1.20658	TrainAcc 0.7758	ValidAcc 0.7677	TestAcc 0.5935
    Epoch 23:	Loss 1.16024	TrainAcc 0.7795	ValidAcc 0.7714	TestAcc 0.5981
    Epoch 24:	Loss 1.11892	TrainAcc 0.7835	ValidAcc 0.7756	TestAcc 0.6027
    Epoch 25:	Loss 1.08177	TrainAcc 0.7874	ValidAcc 0.7796	TestAcc 0.6071
    Epoch 26:	Loss 1.04809	TrainAcc 0.7912	ValidAcc 0.7833	TestAcc 0.6115
    Epoch 27:	Loss 1.01730	TrainAcc 0.7951	ValidAcc 0.7869	TestAcc 0.6158
    Epoch 28:	Loss 0.98895	TrainAcc 0.7993	ValidAcc 0.7912	TestAcc 0.6203
