The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_products
The number of GCN layers: 3
The number of hidden units: 16
The number of training epoches: -1
Learning rate: 0.001000
Initialized node g003.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 2.034 seconds.
Building the CSC structure...
        It takes 1.923 seconds.
Building the Feature Vector...
        It takes 0.696 seconds.
Building the Label Vector...
        It takes 0.383 seconds.
Number of classes: 47
Number of feature dimensions: 100
train nodes 196615, valid nodes 39323, test nodes 2213091
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 47
    Number of vertices: 2449029
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 0:	Loss 3.93974	TrainAcc 0.0010	ValidAcc 0.0015	TestAcc 0.0085
    Epoch 1:	Loss 3.93094	TrainAcc 0.0012	ValidAcc 0.0019	TestAcc 0.0086
    Epoch 2:	Loss 3.91939	TrainAcc 0.0017	ValidAcc 0.0024	TestAcc 0.0090
    Epoch 3:	Loss 3.90630	TrainAcc 0.0026	ValidAcc 0.0033	TestAcc 0.0097
    Epoch 4:	Loss 3.89235	TrainAcc 0.0040	ValidAcc 0.0047	TestAcc 0.0108
    Epoch 5:	Loss 3.87796	TrainAcc 0.0067	ValidAcc 0.0076	TestAcc 0.0126
    Epoch 6:	Loss 3.86337	TrainAcc 0.0100	ValidAcc 0.0110	TestAcc 0.0149
    Epoch 7:	Loss 3.84875	TrainAcc 0.0152	ValidAcc 0.0153	TestAcc 0.0182
    Epoch 8:	Loss 3.83419	TrainAcc 0.0221	ValidAcc 0.0215	TestAcc 0.0222
    Epoch 9:	Loss 3.81976	TrainAcc 0.0290	ValidAcc 0.0280	TestAcc 0.0267
    Epoch 10:	Loss 3.80543	TrainAcc 0.0363	ValidAcc 0.0353	TestAcc 0.0313
    Epoch 11:	Loss 3.79119	TrainAcc 0.0436	ValidAcc 0.0425	TestAcc 0.0363
    Epoch 12:	Loss 3.77703	TrainAcc 0.0505	ValidAcc 0.0499	TestAcc 0.0411
    Epoch 13:	Loss 3.76291	TrainAcc 0.0565	ValidAcc 0.0562	TestAcc 0.0456
    Epoch 14:	Loss 3.74877	TrainAcc 0.0616	ValidAcc 0.0614	TestAcc 0.0499
    Epoch 15:	Loss 3.73453	TrainAcc 0.0663	ValidAcc 0.0660	TestAcc 0.0542
    Epoch 16:	Loss 3.72013	TrainAcc 0.0709	ValidAcc 0.0710	TestAcc 0.0578
    Epoch 17:	Loss 3.70548	TrainAcc 0.0756	ValidAcc 0.0759	TestAcc 0.0609
    Epoch 18:	Loss 3.69058	TrainAcc 0.0801	ValidAcc 0.0806	TestAcc 0.0641
    Epoch 19:	Loss 3.67542	TrainAcc 0.0850	ValidAcc 0.0847	TestAcc 0.0673
    Epoch 20:	Loss 3.65997	TrainAcc 0.0899	ValidAcc 0.0885	TestAcc 0.0706
    Epoch 21:	Loss 3.64422	TrainAcc 0.0949	ValidAcc 0.0934	TestAcc 0.0736
    Epoch 22:	Loss 3.62815	TrainAcc 0.0995	ValidAcc 0.0982	TestAcc 0.0770
