The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_mag
The number of GCN layers: 4
The number of hidden units: 256
The number of training epoches: 3000
Learning rate: 0.010000
Initialized node g003.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 0.174 seconds.
Building the CSC structure...
        It takes 0.173 seconds.
Building the Feature Vector...
        It takes 0.212 seconds.
Building the Label Vector...
        It takes 0.527 seconds.
Number of classes: 349
Number of feature dimensions: 128
Dropout: 0.500 
train nodes 629571, valid nodes 64879, test nodes 41939
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 349
    Number of vertices: 736389
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 9:	Loss 5.64735	TrainAcc 0.0389	ValidAcc 0.0592	TestAcc 0.0750
    Epoch 19:	Loss 4.80885	TrainAcc 0.1049	ValidAcc 0.0988	TestAcc 0.1656
    Epoch 29:	Loss 4.34741	TrainAcc 0.1163	ValidAcc 0.1516	TestAcc 0.2524
    Epoch 39:	Loss 3.95193	TrainAcc 0.1426	ValidAcc 0.2004	TestAcc 0.2283
    Epoch 49:	Loss 3.72294	TrainAcc 0.1693	ValidAcc 0.1865	TestAcc 0.2464
    Epoch 59:	Loss 3.54602	TrainAcc 0.1929	ValidAcc 0.2066	TestAcc 0.2596
    Epoch 69:	Loss 3.38897	TrainAcc 0.2160	ValidAcc 0.2162	TestAcc 0.2671
    Epoch 79:	Loss 3.28672	TrainAcc 0.2310	ValidAcc 0.2204	TestAcc 0.2594
    Epoch 89:	Loss 3.21812	TrainAcc 0.2390	ValidAcc 0.2206	TestAcc 0.2670
    Epoch 99:	Loss 3.16489	TrainAcc 0.2472	ValidAcc 0.2312	TestAcc 0.2878
    Epoch 109:	Loss 3.12746	TrainAcc 0.2518	ValidAcc 0.2320	TestAcc 0.2900
    Epoch 119:	Loss 3.09523	TrainAcc 0.2552	ValidAcc 0.2350	TestAcc 0.3027
    Epoch 129:	Loss 3.07379	TrainAcc 0.2592	ValidAcc 0.2364	TestAcc 0.3011
    Epoch 139:	Loss 3.05230	TrainAcc 0.2607	ValidAcc 0.2403	TestAcc 0.3104
    Epoch 149:	Loss 3.03377	TrainAcc 0.2637	ValidAcc 0.2414	TestAcc 0.3094
    Epoch 159:	Loss 3.01662	TrainAcc 0.2669	ValidAcc 0.2424	TestAcc 0.3094
    Epoch 169:	Loss 3.00352	TrainAcc 0.2693	ValidAcc 0.2418	TestAcc 0.3094
    Epoch 179:	Loss 2.99313	TrainAcc 0.2705	ValidAcc 0.2449	TestAcc 0.3115
