The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_arxiv
The number of GCN layers: 3
The number of hidden units: 256
The number of training epoches: -1
Learning rate: 0.030000
Initialized node g003.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 0.075 seconds.
Building the CSC structure...
        It takes 0.037 seconds.
Building the Feature Vector...
        It takes 0.116 seconds.
Building the Label Vector...
        It takes 0.051 seconds.
Number of classes: 40
Number of feature dimensions: 128
train nodes 90941, valid nodes 29799, test nodes 48603
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 40
    Number of vertices: 169343
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 0:	Loss 3.70341	TrainAcc 0.0118	ValidAcc 0.0092	TestAcc 0.0086
    Epoch 1:	Loss 5.99025	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 2:	Loss 4.37486	TrainAcc 0.1326	ValidAcc 0.2650	TestAcc 0.2514
    Epoch 3:	Loss 3.65183	TrainAcc 0.0659	ValidAcc 0.0457	TestAcc 0.0437
    Epoch 4:	Loss 3.28207	TrainAcc 0.0769	ValidAcc 0.1496	TestAcc 0.2210
    Epoch 5:	Loss 3.32360	TrainAcc 0.2004	ValidAcc 0.2649	TestAcc 0.2455
    Epoch 6:	Loss 3.14407	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 7:	Loss 3.10114	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 8:	Loss 3.05278	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 9:	Loss 2.92594	TrainAcc 0.2941	ValidAcc 0.3260	TestAcc 0.3191
    Epoch 10:	Loss 2.86423	TrainAcc 0.3142	ValidAcc 0.3334	TestAcc 0.3090
    Epoch 11:	Loss 2.72586	TrainAcc 0.2949	ValidAcc 0.3097	TestAcc 0.2784
    Epoch 12:	Loss 2.63492	TrainAcc 0.3021	ValidAcc 0.3222	TestAcc 0.2887
    Epoch 13:	Loss 2.51156	TrainAcc 0.3490	ValidAcc 0.3809	TestAcc 0.3464
    Epoch 14:	Loss 2.41404	TrainAcc 0.3531	ValidAcc 0.3486	TestAcc 0.3147
    Epoch 15:	Loss 2.28766	TrainAcc 0.3800	ValidAcc 0.3623	TestAcc 0.3291
    Epoch 16:	Loss 2.25940	TrainAcc 0.3860	ValidAcc 0.4048	TestAcc 0.3749
    Epoch 17:	Loss 2.14812	TrainAcc 0.4292	ValidAcc 0.4606	TestAcc 0.4448
    Epoch 18:	Loss 2.11488	TrainAcc 0.4410	ValidAcc 0.4946	TestAcc 0.4927
    Epoch 19:	Loss 2.07703	TrainAcc 0.4292	ValidAcc 0.4717	TestAcc 0.4482
    Epoch 20:	Loss 2.03319	TrainAcc 0.4425	ValidAcc 0.4681	TestAcc 0.4402
    Epoch 21:	Loss 1.99565	TrainAcc 0.4419	ValidAcc 0.4553	TestAcc 0.4289
