The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_products
The number of GCN layers: 3
The number of hidden units: 256
The number of training epoches: -1
Learning rate: 0.030000
Initialized node g003.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 1.887 seconds.
Building the CSC structure...
        It takes 1.843 seconds.
Building the Feature Vector...
        It takes 0.590 seconds.
Building the Label Vector...
        It takes 0.385 seconds.
Number of classes: 47
Number of feature dimensions: 100
train nodes 196615, valid nodes 39323, test nodes 2213091
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 47
    Number of vertices: 2449029
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 0:	Loss 3.87108	TrainAcc 0.0016	ValidAcc 0.0023	TestAcc 0.0044
    Epoch 1:	Loss 4.96361	TrainAcc 0.3084	ValidAcc 0.3083	TestAcc 0.2692
    Epoch 2:	Loss 4.24411	TrainAcc 0.3379	ValidAcc 0.3336	TestAcc 0.2512
    Epoch 3:	Loss 3.32448	TrainAcc 0.2588	ValidAcc 0.2609	TestAcc 0.2069
    Epoch 4:	Loss 2.41615	TrainAcc 0.4542	ValidAcc 0.4492	TestAcc 0.3396
    Epoch 5:	Loss 1.88587	TrainAcc 0.6433	ValidAcc 0.6402	TestAcc 0.4834
    Epoch 6:	Loss 1.41978	TrainAcc 0.7133	ValidAcc 0.7167	TestAcc 0.5497
    Epoch 7:	Loss 1.24642	TrainAcc 0.7147	ValidAcc 0.7076	TestAcc 0.5592
    Epoch 8:	Loss 0.98593	TrainAcc 0.7774	ValidAcc 0.7670	TestAcc 0.5922
    Epoch 9:	Loss 0.91200	TrainAcc 0.7965	ValidAcc 0.7874	TestAcc 0.6333
    Epoch 10:	Loss 0.82733	TrainAcc 0.8292	ValidAcc 0.8225	TestAcc 0.6543
    Epoch 11:	Loss 0.79968	TrainAcc 0.8378	ValidAcc 0.8303	TestAcc 0.6568
    Epoch 12:	Loss 0.76194	TrainAcc 0.8412	ValidAcc 0.8339	TestAcc 0.6596
    Epoch 13:	Loss 0.71701	TrainAcc 0.8447	ValidAcc 0.8358	TestAcc 0.6659
    Epoch 14:	Loss 0.69014	TrainAcc 0.8491	ValidAcc 0.8392	TestAcc 0.6542
    Epoch 15:	Loss 0.64926	TrainAcc 0.8601	ValidAcc 0.8512	TestAcc 0.6725
    Epoch 16:	Loss 0.62660	TrainAcc 0.8657	ValidAcc 0.8553	TestAcc 0.6807
