The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_arxiv
The number of GCN layers: 2
The number of hidden units: 64
The number of training epoches: -1
Learning rate: 0.003000
Initialized node g003.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 0.070 seconds.
Building the CSC structure...
        It takes 0.038 seconds.
Building the Feature Vector...
        It takes 0.052 seconds.
Building the Label Vector...
        It takes 0.020 seconds.
Number of classes: 40
Number of feature dimensions: 128
train nodes 90941, valid nodes 29799, test nodes 48603
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 40
    Number of vertices: 169343
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 0:	Loss 3.71136	TrainAcc 0.0192	ValidAcc 0.0177	TestAcc 0.0167
    Epoch 1:	Loss 3.65217	TrainAcc 0.0300	ValidAcc 0.0253	TestAcc 0.0242
    Epoch 2:	Loss 3.57469	TrainAcc 0.1628	ValidAcc 0.0925	TestAcc 0.0814
    Epoch 3:	Loss 3.48742	TrainAcc 0.1790	ValidAcc 0.0764	TestAcc 0.0587
    Epoch 4:	Loss 3.39358	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 5:	Loss 3.29445	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 6:	Loss 3.19739	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 7:	Loss 3.11777	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 8:	Loss 3.06715	TrainAcc 0.1791	ValidAcc 0.0763	TestAcc 0.0586
    Epoch 9:	Loss 3.03637	TrainAcc 0.1791	ValidAcc 0.0764	TestAcc 0.0586
    Epoch 10:	Loss 3.01325	TrainAcc 0.1850	ValidAcc 0.0859	TestAcc 0.0653
    Epoch 11:	Loss 2.99523	TrainAcc 0.2710	ValidAcc 0.2912	TestAcc 0.2638
    Epoch 12:	Loss 2.97622	TrainAcc 0.2815	ValidAcc 0.3020	TestAcc 0.2714
    Epoch 13:	Loss 2.94836	TrainAcc 0.2842	ValidAcc 0.3046	TestAcc 0.2739
    Epoch 14:	Loss 2.91196	TrainAcc 0.2878	ValidAcc 0.3076	TestAcc 0.2798
    Epoch 15:	Loss 2.87294	TrainAcc 0.2841	ValidAcc 0.3045	TestAcc 0.2772
    Epoch 16:	Loss 2.83714	TrainAcc 0.2769	ValidAcc 0.2980	TestAcc 0.2697
    Epoch 17:	Loss 2.80688	TrainAcc 0.2747	ValidAcc 0.2887	TestAcc 0.2623
    Epoch 18:	Loss 2.77989	TrainAcc 0.2766	ValidAcc 0.2837	TestAcc 0.2584
    Epoch 19:	Loss 2.75218	TrainAcc 0.2838	ValidAcc 0.2898	TestAcc 0.2633
    Epoch 20:	Loss 2.72139	TrainAcc 0.2937	ValidAcc 0.3037	TestAcc 0.2747
    Epoch 21:	Loss 2.68791	TrainAcc 0.3037	ValidAcc 0.3183	TestAcc 0.2887
    Epoch 22:	Loss 2.65353	TrainAcc 0.3163	ValidAcc 0.3325	TestAcc 0.3031
    Epoch 23:	Loss 2.61999	TrainAcc 0.3320	ValidAcc 0.3497	TestAcc 0.3241
    Epoch 24:	Loss 2.58822	TrainAcc 0.3500	ValidAcc 0.3705	TestAcc 0.3497
    Epoch 25:	Loss 2.55789	TrainAcc 0.3632	ValidAcc 0.3904	TestAcc 0.3726
    Epoch 26:	Loss 2.52814	TrainAcc 0.3733	ValidAcc 0.4021	TestAcc 0.3864
    Epoch 27:	Loss 2.49847	TrainAcc 0.3795	ValidAcc 0.4072	TestAcc 0.3913
    Epoch 28:	Loss 2.46879	TrainAcc 0.3846	ValidAcc 0.4091	TestAcc 0.3907
    Epoch 29:	Loss 2.43934	TrainAcc 0.3894	ValidAcc 0.4108	TestAcc 0.3909
    Epoch 30:	Loss 2.41064	TrainAcc 0.3942	ValidAcc 0.4159	TestAcc 0.3955
    Epoch 31:	Loss 2.38260	TrainAcc 0.4007	ValidAcc 0.4224	TestAcc 0.4016
    Epoch 32:	Loss 2.35503	TrainAcc 0.4084	ValidAcc 0.4295	TestAcc 0.4102
    Epoch 33:	Loss 2.32812	TrainAcc 0.4165	ValidAcc 0.4381	TestAcc 0.4193
