The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_products
The number of GCN layers: 8
The number of hidden units: 16
The number of training epoches: 5000
Learning rate: 0.000300
Initialized node g000.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 1.903 seconds.
Building the CSC structure...
        It takes 1.813 seconds.
Building the Feature Vector...
        It takes 0.561 seconds.
Building the Label Vector...
        It takes 0.308 seconds.
Number of classes: 47
Number of feature dimensions: 100
Dropout: 0.400 
train nodes 196615, valid nodes 39323, test nodes 2213091
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 47
    Number of vertices: 2449029
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 9:	Loss 3.85171	TrainAcc 0.0053	ValidAcc 0.0050	TestAcc 0.0046
    Epoch 19:	Loss 3.84469	TrainAcc 0.0219	ValidAcc 0.0208	TestAcc 0.0161
    Epoch 29:	Loss 3.83738	TrainAcc 0.0585	ValidAcc 0.0583	TestAcc 0.0396
    Epoch 39:	Loss 3.82689	TrainAcc 0.0830	ValidAcc 0.0848	TestAcc 0.0633
    Epoch 49:	Loss 3.81055	TrainAcc 0.0981	ValidAcc 0.0998	TestAcc 0.0760
    Epoch 59:	Loss 3.78534	TrainAcc 0.1042	ValidAcc 0.1059	TestAcc 0.0836
    Epoch 69:	Loss 3.75000	TrainAcc 0.1047	ValidAcc 0.1074	TestAcc 0.0847
    Epoch 79:	Loss 3.69933	TrainAcc 0.1063	ValidAcc 0.1087	TestAcc 0.0844
    Epoch 89:	Loss 3.63030	TrainAcc 0.1093	ValidAcc 0.1114	TestAcc 0.0849
    Epoch 99:	Loss 3.54299	TrainAcc 0.1116	ValidAcc 0.1112	TestAcc 0.0809
    Epoch 109:	Loss 3.44404	TrainAcc 0.0769	ValidAcc 0.0788	TestAcc 0.0642
    Epoch 119:	Loss 3.34363	TrainAcc 0.0660	ValidAcc 0.0695	TestAcc 0.0587
    Epoch 129:	Loss 3.24632	TrainAcc 0.0725	ValidAcc 0.0772	TestAcc 0.0621
    Epoch 139:	Loss 3.14588	TrainAcc 0.0786	ValidAcc 0.0834	TestAcc 0.0667
    Epoch 149:	Loss 3.04016	TrainAcc 0.1347	ValidAcc 0.1507	TestAcc 0.1141
    Epoch 159:	Loss 2.93225	TrainAcc 0.2512	ValidAcc 0.2607	TestAcc 0.1861
    Epoch 169:	Loss 2.81235	TrainAcc 0.3128	ValidAcc 0.3207	TestAcc 0.2323
    Epoch 179:	Loss 2.69332	TrainAcc 0.3434	ValidAcc 0.3545	TestAcc 0.2598
    Epoch 189:	Loss 2.57716	TrainAcc 0.3712	ValidAcc 0.3780	TestAcc 0.2795
    Epoch 199:	Loss 2.46670	TrainAcc 0.3898	ValidAcc 0.3961	TestAcc 0.2926
    Epoch 209:	Loss 2.37268	TrainAcc 0.4058	ValidAcc 0.4078	TestAcc 0.3025
    Epoch 219:	Loss 2.28776	TrainAcc 0.4158	ValidAcc 0.4149	TestAcc 0.3092
    Epoch 229:	Loss 2.21010	TrainAcc 0.4277	ValidAcc 0.4277	TestAcc 0.3166
    Epoch 239:	Loss 2.15245	TrainAcc 0.4364	ValidAcc 0.4362	TestAcc 0.3225
    Epoch 249:	Loss 2.09733	TrainAcc 0.4391	ValidAcc 0.4422	TestAcc 0.3270
    Epoch 259:	Loss 2.04168	TrainAcc 0.4452	ValidAcc 0.4458	TestAcc 0.3326
